objectid,title,photographer,mine,depth,date,description,donor,subject,subject (lctgm),location,source,finding aid,digital collection,holding insititution,format original,format,type,identifier,date digital,language,rights,rightsstatement,digitization specifications,date created,date modified,cdm_url,cdmid,contentdm file name,contentdm file path,display_template,filename,object_location,image_small,image_thumb,errors
watkins40,High Ore Mine 200 ft. level East [no. 1208],"Watkins, Carleton E.",High Ore Mine,200,1890,High ore 200 ft. level East Showing two sets of ore in face of drift,"Conley, Cort","Watkins, Carleton E., 1829-1916; Anaconda Company; Butte (Mont.);",Photographic prints,United States;Montana;Silver Bow County;Butte;Anaconda Mine,"Carleton E. Watkins photographs, 1890, PG 89, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv969511,"Carleton Watkins Interior Views of Anaconda Mines (Butte, MT)",University of Idaho Library,Black and White Photograph,image/jpeg,Image;StillImage,89-1208,2011-03,eng,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/,Original is archival Tiff. Displayed is a reduced jpeg.,2011-04-07,2018-02-09,http://digital.lib.uidaho.edu:80/cdm/ref/collection/watkins/id/40,40,46.jp2,/watkins/image/46.jp2,image,watkins40.jpg,https://objects.lib.uidaho.edu/watkins/watkins40.jpg,https://objects.lib.uidaho.edu/watkins/small/watkins40_sm.jpg,https://objects.lib.uidaho.edu/watkins/thumbs/watkins40_th.jpg,""
watkins41,High Ore Mine 200 ft. level East [no. 1209],"Watkins, Carleton E.",High Ore Mine,200,1890,High ore 200 ft. level East Showing ore in hanging wall Ore 15 ft.,"Conley, Cort","Watkins, Carleton E., 1829-1916; Anaconda Company; Butte (Mont.);",Photographic prints,United States;Montana;Silver Bow County;Butte;Anaconda Mine,"Carleton E. Watkins photographs, 1890, PG 89, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv969511,"Carleton Watkins Interior Views of Anaconda Mines (Butte, MT)",University of Idaho Library,Black and White Photograph,image/jpeg,Image;StillImage,89-1209,2011-03,eng,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/,Original is archival Tiff. Displayed is a reduced jpeg.,2011-04-07,2018-02-09,http://digital.lib.uidaho.edu:80/cdm/ref/collection/watkins/id/41,41,47.jp2,/watkins/image/47.jp2,image,watkins41.jpg,https://objects.lib.uidaho.edu/watkins/watkins41.jpg,https://objects.lib.uidaho.edu/watkins/small/watkins41_sm.jpg,https://objects.lib.uidaho.edu/watkins/thumbs/watkins41_th.jpg,""
watkins42,High Ore Mine 200 ft. level East [no. 1210],"Watkins, Carleton E.",High Ore Mine,200,1890,High ore 200 ft. level East Ore 25 ft.,"Conley, Cort","Watkins, Carleton E., 1829-1916; Anaconda Company; Butte (Mont.);",Photographic prints,United States;Montana;Silver Bow County;Butte;Anaconda Mine,"Carleton E. Watkins photographs, 1890, PG 89, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv969511,"Carleton Watkins Interior Views of Anaconda Mines (Butte, MT)",University of Idaho Library,Black and White Photograph,image/jpeg,Image;StillImage,89-1210,2011-03,eng,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/,Original is archival Tiff. Displayed is a reduced jpeg.,2011-04-07,2018-02-09,http://digital.lib.uidaho.edu:80/cdm/ref/collection/watkins/id/42,42,48.jp2,/watkins/image/48.jp2,image,watkins42.jpg,https://objects.lib.uidaho.edu/watkins/watkins42.jpg,https://objects.lib.uidaho.edu/watkins/small/watkins42_sm.jpg,https://objects.lib.uidaho.edu/watkins/thumbs/watkins42_th.jpg,""
watkins43,High Ore Mine 400 ft. level East still floor [no. 1211],"Watkins, Carleton E.",High Ore Mine,400,1890,High ore 400 level East sill showing floor Showing ore breast,"Conley, Cort","Watkins, Carleton E., 1829-1916; Anaconda Company; Butte (Mont.);",Photographic prints,United States;Montana;Silver Bow County;Butte;Anaconda Mine,"Carleton E. Watkins photographs, 1890, PG 89, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv969511,"Carleton Watkins Interior Views of Anaconda Mines (Butte, MT)",University of Idaho Library,Black and White Photograph,image/jpeg,Image;StillImage,89-1211,2011-03,eng,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/,Original is archival Tiff. Displayed is a reduced jpeg.,2011-04-07,2018-02-09,http://digital.lib.uidaho.edu:80/cdm/ref/collection/watkins/id/43,43,49.jp2,/watkins/image/49.jp2,image,watkins43.jpg,https://objects.lib.uidaho.edu/watkins/watkins43.jpg,https://objects.lib.uidaho.edu/watkins/small/watkins43_sm.jpg,https://objects.lib.uidaho.edu/watkins/thumbs/watkins43_th.jpg,""
watkins44,Anaconda Mine 1000 ft. level West [no. 1168],"Watkins, Carleton E.",Anaconda Mine,1000,1890,Anaconda Mine 1000 level West. Wealth of ore 75 ft.,"Conley, Cort","Watkins, Carleton E., 1829-1916; Anaconda Company; Butte (Mont.);",Photographic prints,United States;Montana;Silver Bow County;Butte;Anaconda Mine,"Carleton E. Watkins photographs, 1890, PG 89, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv969511,"Carleton Watkins Interior Views of Anaconda Mines (Butte, MT)",University of Idaho Library,Black and White Photograph,image/jpeg,Image;StillImage,89-1168,2011-03,eng,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/,Original is archival Tiff. Displayed is a reduced jpeg.,2011-04-07,2018-02-09,http://digital.lib.uidaho.edu:80/cdm/ref/collection/watkins/id/44,44,5.jp2,/watkins/image/5.jp2,image,watkins44.jpg,https://objects.lib.uidaho.edu/watkins/watkins44.jpg,https://objects.lib.uidaho.edu/watkins/small/watkins44_sm.jpg,https://objects.lib.uidaho.edu/watkins/thumbs/watkins44_th.jpg,""
watkins45,"Mountain Consolidated Mine 100 ft. level Station (note ""1890"" on beam) [no. 1212]","Watkins, Carleton E.",Mountain Consolidated Mine,100,1890,"Mt Com 100 Station [note ""1890"" on beam]","Conley, Cort","Watkins, Carleton E., 1829-1916; Anaconda Company; Butte (Mont.);",Photographic prints,United States;Montana;Silver Bow County;Butte;Anaconda Mine,"Carleton E. Watkins photographs, 1890, PG 89, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv969511,"Carleton Watkins Interior Views of Anaconda Mines (Butte, MT)",University of Idaho Library,Black and White Photograph,image/jpeg,Image;StillImage,89-1212,2011-03,eng,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/,Original is archival Tiff. Displayed is a reduced jpeg.,2011-04-07,2018-02-09,http://digital.lib.uidaho.edu:80/cdm/ref/collection/watkins/id/45,45,50.jp2,/watkins/image/50.jp2,image,watkins45.jpg,https://objects.lib.uidaho.edu/watkins/watkins45.jpg,https://objects.lib.uidaho.edu/watkins/small/watkins45_sm.jpg,https://objects.lib.uidaho.edu/watkins/thumbs/watkins45_th.jpg,""
watkins46,Mountain Consolidated Mine 100 Station at shaft [no. 1214],"Watkins, Carleton E.",Mountain Consolidated Mine,100,1890,Mt Con 100 Station at shaft,"Conley, Cort","Watkins, Carleton E., 1829-1916; Anaconda Company; Butte (Mont.);",Photographic prints,United States;Montana;Silver Bow County;Butte;Anaconda Mine,"Carleton E. Watkins photographs, 1890, PG 89, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv969511,"Carleton Watkins Interior Views of Anaconda Mines (Butte, MT)",University of Idaho Library,Black and White Photograph,image/jpeg,Image;StillImage,89-1214,2011-03,eng,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/,Original is archival Tiff. Displayed is a reduced jpeg.,2011-04-07,2018-02-09,http://digital.lib.uidaho.edu:80/cdm/ref/collection/watkins/id/46,46,51.jp2,/watkins/image/51.jp2,image,watkins46.jpg,https://objects.lib.uidaho.edu/watkins/watkins46.jpg,https://objects.lib.uidaho.edu/watkins/small/watkins46_sm.jpg,https://objects.lib.uidaho.edu/watkins/thumbs/watkins46_th.jpg,""
watkins47,Mountain Consolidated Mine 100 ft. level [no. 1215],"Watkins, Carleton E.",Mountain Consolidated Mine,100,1890,Mt Con 100 level Showing miners replacing and repairing old timbers,"Conley, Cort","Watkins, Carleton E., 1829-1916; Anaconda Company; Butte (Mont.);",Photographic prints,United States;Montana;Silver Bow County;Butte;Anaconda Mine,"Carleton E. Watkins photographs, 1890, PG 89, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv969511,"Carleton Watkins Interior Views of Anaconda Mines (Butte, MT)",University of Idaho Library,Black and White Photograph,image/jpeg,Image;StillImage,89-1215,2011-03,eng,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/,Original is archival Tiff. Displayed is a reduced jpeg.,2011-04-07,2018-02-09,http://digital.lib.uidaho.edu:80/cdm/ref/collection/watkins/id/47,47,52.jp2,/watkins/image/52.jp2,image,watkins47.jpg,https://objects.lib.uidaho.edu/watkins/watkins47.jpg,https://objects.lib.uidaho.edu/watkins/small/watkins47_sm.jpg,https://objects.lib.uidaho.edu/watkins/thumbs/watkins47_th.jpg,""
watkins48,Mountain Consolidated Mine 400 ft. level East still floor breast [no. 1216],"Watkins, Carleton E.",Mountain Consolidated Mine,400,1890,Mt Con 400 level East sill floor breast. Showing Supt. Carroll and drilling machine in act of drilling ore breast,"Conley, Cort","Watkins, Carleton E., 1829-1916; Anaconda Company; Butte (Mont.);",Photographic prints,United States;Montana;Silver Bow County;Butte;Anaconda Mine,"Carleton E. Watkins photographs, 1890, PG 89, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv969511,"Carleton Watkins Interior Views of Anaconda Mines (Butte, MT)",University of Idaho Library,Black and White Photograph,image/jpeg,Image;StillImage,89-1216,2011-03,eng,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/,Original is archival Tiff. Displayed is a reduced jpeg.,2011-04-07,2018-02-09,http://digital.lib.uidaho.edu:80/cdm/ref/collection/watkins/id/48,48,53.jp2,/watkins/image/53.jp2,image,watkins48.jpg,https://objects.lib.uidaho.edu/watkins/watkins48.jpg,https://objects.lib.uidaho.edu/watkins/small/watkins48_sm.jpg,https://objects.lib.uidaho.edu/watkins/thumbs/watkins48_th.jpg,""
watkins49,Mountain Consolidated Mine 100 ft. level East still floor [no. 1217],"Watkins, Carleton E.",Mountain Consolidated Mine,100,1890,Mt Con 100 level East sill floor.  Showing miners in ore breast filling ore cars. Ore 12 ft.,"Conley, Cort","Watkins, Carleton E., 1829-1916; Anaconda Company; Butte (Mont.);",Photographic prints,United States;Montana;Silver Bow County;Butte;Anaconda Mine,"Carleton E. Watkins photographs, 1890, PG 89, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv969511,"Carleton Watkins Interior Views of Anaconda Mines (Butte, MT)",University of Idaho Library,Black and White Photograph,image/jpeg,Image;StillImage,89-1217,2011-03,eng,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/,Original is archival Tiff. Displayed is a reduced jpeg.,2011-04-07,2018-02-09,http://digital.lib.uidaho.edu:80/cdm/ref/collection/watkins/id/49,49,54.jp2,/watkins/image/54.jp2,image,watkins49.jpg,https://objects.lib.uidaho.edu/watkins/watkins49.jpg,https://objects.lib.uidaho.edu/watkins/small/watkins49_sm.jpg,https://objects.lib.uidaho.edu/watkins/thumbs/watkins49_th.jpg,""
watkins50,Mountain Consolidated Mine 400 ft. level East [no. 1218],"Watkins, Carleton E.",Mountain Consolidated Mine,400,1890,Mt Con 400 level East. Showing drift and timbers 100 ft. west of ore breast,"Conley, Cort","Watkins, Carleton E., 1829-1916; Anaconda Company; Butte (Mont.);",Photographic prints,United States;Montana;Silver Bow County;Butte;Anaconda Mine,"Carleton E. Watkins photographs, 1890, PG 89, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv969511,"Carleton Watkins Interior Views of Anaconda Mines (Butte, MT)",University of Idaho Library,Black and White Photograph,image/jpeg,Image;StillImage,89-1218,2011-03,eng,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/,Original is archival Tiff. Displayed is a reduced jpeg.,2011-04-07,2018-02-09,http://digital.lib.uidaho.edu:80/cdm/ref/collection/watkins/id/50,50,55.jp2,/watkins/image/55.jp2,image,watkins50.jpg,https://objects.lib.uidaho.edu/watkins/watkins50.jpg,https://objects.lib.uidaho.edu/watkins/small/watkins50_sm.jpg,https://objects.lib.uidaho.edu/watkins/thumbs/watkins50_th.jpg,""
watkins51,Mountain Consolidated Mine 100 ft. level West still floor [no. 1219],"Watkins, Carleton E.",Mountain Consolidated Mine,100,1890,Mt Con 100 level West sill floor.  Showing untimbered ore breast,"Conley, Cort","Watkins, Carleton E., 1829-1916; Anaconda Company; Butte (Mont.);",Photographic prints,United States;Montana;Silver Bow County;Butte;Anaconda Mine,"Carleton E. Watkins photographs, 1890, PG 89, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv969511,"Carleton Watkins Interior Views of Anaconda Mines (Butte, MT)",University of Idaho Library,Black and White Photograph,image/jpeg,Image;StillImage,89-1219,2011-03,eng,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/,Original is archival Tiff. Displayed is a reduced jpeg.,2011-04-07,2018-02-09,http://digital.lib.uidaho.edu:80/cdm/ref/collection/watkins/id/51,51,56.jp2,/watkins/image/56.jp2,image,watkins51.jpg,https://objects.lib.uidaho.edu/watkins/watkins51.jpg,https://objects.lib.uidaho.edu/watkins/small/watkins51_sm.jpg,https://objects.lib.uidaho.edu/watkins/thumbs/watkins51_th.jpg,""
watkins52,Mountain Consolidated Mine 400 ft. level East still floor [no. 1220],"Watkins, Carleton E.",Mountain Consolidated Mine,400,1890,Mt Con 400 level East sill floor Showing ore breast without timbers,"Conley, Cort","Watkins, Carleton E., 1829-1916; Anaconda Company; Butte (Mont.);",Photographic prints,United States;Montana;Silver Bow County;Butte;Anaconda Mine,"Carleton E. Watkins photographs, 1890, PG 89, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv969511,"Carleton Watkins Interior Views of Anaconda Mines (Butte, MT)",University of Idaho Library,Black and White Photograph,image/jpeg,Image;StillImage,89-1220,2011-03,eng,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/,Original is archival Tiff. Displayed is a reduced jpeg.,2011-04-07,2018-02-09,http://digital.lib.uidaho.edu:80/cdm/ref/collection/watkins/id/52,52,57.jp2,/watkins/image/57.jp2,image,watkins52.jpg,https://objects.lib.uidaho.edu/watkins/watkins52.jpg,https://objects.lib.uidaho.edu/watkins/small/watkins52_sm.jpg,https://objects.lib.uidaho.edu/watkins/thumbs/watkins52_th.jpg,""
watkins53,Mountain Consolidated Mine 550 ft. level East still floor,"Watkins, Carleton E.",Mountain Consolidated Mine,550,1890,Mountain Consolidated Mine 550 level East sill floor.  Showing a fine ore breast untimbered,"Conley, Cort","Watkins, Carleton E., 1829-1916; Anaconda Company; Butte (Mont.);",Photographic prints,United States;Montana;Silver Bow County;Butte;Anaconda Mine,"Carleton E. Watkins photographs, 1890, PG 89, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv969511,"Carleton Watkins Interior Views of Anaconda Mines (Butte, MT)",University of Idaho Library,Black and White Photograph,image/jpeg,Image;StillImage,89-1221,2011-03,eng,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/,Original is archival Tiff. Displayed is a reduced jpeg.,2011-04-07,2018-02-09,http://digital.lib.uidaho.edu:80/cdm/ref/collection/watkins/id/53,53,58.jp2,/watkins/image/58.jp2,image,watkins53.jpg,https://objects.lib.uidaho.edu/watkins/watkins53.jpg,https://objects.lib.uidaho.edu/watkins/small/watkins53_sm.jpg,https://objects.lib.uidaho.edu/watkins/thumbs/watkins53_th.jpg,""
watkins54,Mountain Consolidated Mine 550 ft. level East [no. 1222],"Watkins, Carleton E.",Mountain Consolidated Mine,550,1890,Mt Con 550 level East.  Showing a fine ore body with part of 1st or 2nd floor timbers in sight,"Conley, Cort","Watkins, Carleton E., 1829-1916; Anaconda Company; Butte (Mont.);",Photographic prints,United States;Montana;Silver Bow County;Butte;Anaconda Mine,"Carleton E. Watkins photographs, 1890, PG 89, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv969511,"Carleton Watkins Interior Views of Anaconda Mines (Butte, MT)",University of Idaho Library,Black and White Photograph,image/jpeg,Image;StillImage,89-1222,2011-03,eng,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/,Original is archival Tiff. Displayed is a reduced jpeg.,2011-04-07,2018-02-09,http://digital.lib.uidaho.edu:80/cdm/ref/collection/watkins/id/54,54,59.jp2,/watkins/image/59.jp2,image,watkins54.jpg,https://objects.lib.uidaho.edu/watkins/watkins54.jpg,https://objects.lib.uidaho.edu/watkins/small/watkins54_sm.jpg,https://objects.lib.uidaho.edu/watkins/thumbs/watkins54_th.jpg,""
watkins55,Anaconda Mine 1000 ft. level East [no. 1167],"Watkins, Carleton E.",Anaconda Mine,1000,1890,Anaconda Mine 1000 level East. Wealth of ore 45 ft.,"Conley, Cort","Watkins, Carleton E., 1829-1916; Anaconda Company; Butte (Mont.);",Photographic prints,United States;Montana;Silver Bow County;Butte;Anaconda Mine,"Carleton E. Watkins photographs, 1890, PG 89, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv969511,"Carleton Watkins Interior Views of Anaconda Mines (Butte, MT)",University of Idaho Library,Black and White Photograph,image/jpeg,Image;StillImage,89-1167,2011-03,eng,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/,Original is archival Tiff. Displayed is a reduced jpeg.,2011-04-07,2018-02-09,http://digital.lib.uidaho.edu:80/cdm/ref/collection/watkins/id/55,55,6.jp2,/watkins/image/6.jp2,image,watkins55.jpg,https://objects.lib.uidaho.edu/watkins/watkins55.jpg,https://objects.lib.uidaho.edu/watkins/small/watkins55_sm.jpg,https://objects.lib.uidaho.edu/watkins/thumbs/watkins55_th.jpg,""
watkins56,Mountain Consolidated Mine 300 ft. level East still floor  [no. 1223],"Watkins, Carleton E.",Mountain Consolidated Mine,300,1890,Mt Con 300 level East still floor.  Ore breast showing miners at world Ore 40 ft,"Conley, Cort","Watkins, Carleton E., 1829-1916; Anaconda Company; Butte (Mont.);",Photographic prints,United States;Montana;Silver Bow County;Butte;Anaconda Mine,"Carleton E. Watkins photographs, 1890, PG 89, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv969511,"Carleton Watkins Interior Views of Anaconda Mines (Butte, MT)",University of Idaho Library,Black and White Photograph,image/jpeg,Image;StillImage,89-1223,2011-03,eng,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/,Original is archival Tiff. Displayed is a reduced jpeg.,2011-04-07,2018-02-09,http://digital.lib.uidaho.edu:80/cdm/ref/collection/watkins/id/56,56,60.jp2,/watkins/image/60.jp2,image,watkins56.jpg,https://objects.lib.uidaho.edu/watkins/watkins56.jpg,https://objects.lib.uidaho.edu/watkins/small/watkins56_sm.jpg,https://objects.lib.uidaho.edu/watkins/thumbs/watkins56_th.jpg,""
watkins57,Mountain Consolidated Mine 200 ft. level East sill floor  [no. 1224],"Watkins, Carleton E.",Mountain Consolidated Mine,200,1890,Mt Con 200 level East sill floor.  Showing ore and timbers on hanging wall,"Conley, Cort","Watkins, Carleton E., 1829-1916; Anaconda Company; Butte (Mont.);",Photographic prints,United States;Montana;Silver Bow County;Butte;Anaconda Mine,"Carleton E. Watkins photographs, 1890, PG 89, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv969511,"Carleton Watkins Interior Views of Anaconda Mines (Butte, MT)",University of Idaho Library,Black and White Photograph,image/jpeg,Image;StillImage,89-1224,2011-03,eng,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/,Original is archival Tiff. Displayed is a reduced jpeg.,2011-04-07,2018-02-09,http://digital.lib.uidaho.edu:80/cdm/ref/collection/watkins/id/57,57,61.jp2,/watkins/image/61.jp2,image,watkins57.jpg,https://objects.lib.uidaho.edu/watkins/watkins57.jpg,https://objects.lib.uidaho.edu/watkins/small/watkins57_sm.jpg,https://objects.lib.uidaho.edu/watkins/thumbs/watkins57_th.jpg,""
watkins58,Mountain Consolidated Mine 400 ft. level East sill floor  [no. 1225],"Watkins, Carleton E.",Mountain Consolidated Mine,400,1890,Mt Con 400 level East sill floor.  Showing ore breast,"Conley, Cort","Watkins, Carleton E., 1829-1916; Anaconda Company; Butte (Mont.);",Photographic prints,United States;Montana;Silver Bow County;Butte;Anaconda Mine,"Carleton E. Watkins photographs, 1890, PG 89, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv969511,"Carleton Watkins Interior Views of Anaconda Mines (Butte, MT)",University of Idaho Library,Black and White Photograph,image/jpeg,Image;StillImage,89-1225,2011-03,eng,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/,Original is archival Tiff. Displayed is a reduced jpeg.,2011-04-07,2018-02-09,http://digital.lib.uidaho.edu:80/cdm/ref/collection/watkins/id/58,58,62.jp2,/watkins/image/62.jp2,image,watkins58.jpg,https://objects.lib.uidaho.edu/watkins/watkins58.jpg,https://objects.lib.uidaho.edu/watkins/small/watkins58_sm.jpg,https://objects.lib.uidaho.edu/watkins/thumbs/watkins58_th.jpg,""
watkins59,Mountain Consolidated Mine 200 ft. level East sill floor  [no. 1226],"Watkins, Carleton E.",Mountain Consolidated Mine,200,1890,Mt Con 200 level East sill floor.  Showing ore after a blast.,"Conley, Cort","Watkins, Carleton E., 1829-1916; Anaconda Company; Butte (Mont.);",Photographic prints,United States;Montana;Silver Bow County;Butte;Anaconda Mine,"Carleton E. Watkins photographs, 1890, PG 89, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv969511,"Carleton Watkins Interior Views of Anaconda Mines (Butte, MT)",University of Idaho Library,Black and White Photograph,image/jpeg,Image;StillImage,89-1226,2011-03,eng,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/,Original is archival Tiff. Displayed is a reduced jpeg.,2011-04-07,2018-02-09,http://digital.lib.uidaho.edu:80/cdm/ref/collection/watkins/id/59,59,63.jp2,/watkins/image/63.jp2,image,watkins59.jpg,https://objects.lib.uidaho.edu/watkins/watkins59.jpg,https://objects.lib.uidaho.edu/watkins/small/watkins59_sm.jpg,https://objects.lib.uidaho.edu/watkins/thumbs/watkins59_th.jpg,""
