objectid,parentid,title,description,creator,creators title,date,date is approximate?,section,subject,location,latitude,longitude,publisher,digital collection,source,original_link,national archive number,regional office number,identifier,rights,rightsstatement,format_original,duration,type,format,language,digitization specifications,date digital,cdm_url,cdmid,display_template,filename,object_location,image_small,image_thumb,object_transcript
sbw-gallery-150,sbw308,1st Prescribed Naturally-occurring Fire on Bad Luck Creek 8-19-72. Photo by Bob Mutch,,,,,,Wilderness Voices,,Selway-Bitterroot Wilderness (Idaho and Mont.),,,"Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html","Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/",https://selwaybitterrootproject.wordpress.com/2012/08/18/the-bad-luck-fire/; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2012/08/orville-daniels-portrait.jpg; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2012/08/1st-pnf-bad-luck-fire-8-19-72-5.jpg,,,Selway-Podcast-ep26,"Copyright: The Selway-Bitteroot Wilderness History Project. In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,Image;StillImage,image/jpeg,,,,,,image,sbw-gallery-150.jpg,https://objects.lib.uidaho.edu/sbw/sbw-gallery-150.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw-gallery-150_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw-gallery-150_th.jpg,
sbw-gallery-151,sbw308,"Orville Daniels, 2011",,,,,,Wilderness Voices,,Selway-Bitterroot Wilderness (Idaho and Mont.),,,"Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html","Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/",https://selwaybitterrootproject.wordpress.com/2012/08/18/the-bad-luck-fire/; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2012/08/orville-daniels-portrait.jpg; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2012/08/orville-daniels-portrait.jpg,,,Selway-Podcast-ep26,"Copyright: The Selway-Bitteroot Wilderness History Project. In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,Image;StillImage,image/jpeg,,,,,,image,sbw-gallery-151.jpg,https://objects.lib.uidaho.edu/sbw/sbw-gallery-151.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw-gallery-151_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw-gallery-151_th.jpg,
sbw-gallery-152,sbw307,Whitetail Deer on the Selway River,,,,,,Wilderness Voices,,Selway-Bitterroot Wilderness (Idaho and Mont.),,,"Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html","Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/",https://selwaybitterrootproject.wordpress.com/2012/08/09/inspiration/; https://i0.wp.com/selwaybitterrootproject.files.wordpress.com/2017/12/josh-2a.jpg; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2012/08/215776260_9906708e6e_b.jpg,,,Selway-Podcast-ep25,"Copyright: The Selway-Bitteroot Wilderness History Project. In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,Image;StillImage,image/jpeg,,,,,,image,sbw-gallery-152.jpg,https://objects.lib.uidaho.edu/sbw/sbw-gallery-152.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw-gallery-152_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw-gallery-152_th.jpg,
sbw-gallery-153,sbw307,"AW Blackerby. 1957. Nez Perce National Forest. Water scenes - Papoose Lake in the Selway-Bitterroot Wilderness, Moose Creek District. Trail 430, one mile south of Freeman Peak Lookout; El Capitan, tallest peak on skyline.",,,,,,Wilderness Voices,,Selway-Bitterroot Wilderness (Idaho and Mont.),,,"Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html","Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/",https://selwaybitterrootproject.wordpress.com/2012/08/09/inspiration/; https://i0.wp.com/selwaybitterrootproject.files.wordpress.com/2017/12/josh-2a.jpg; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2012/08/5881444036_dcf75d1e7a_b.jpg,,,Selway-Podcast-ep25,"Copyright: The Selway-Bitteroot Wilderness History Project. In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,Image;StillImage,image/jpeg,,,,,,image,sbw-gallery-153.jpg,https://objects.lib.uidaho.edu/sbw/sbw-gallery-153.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw-gallery-153_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw-gallery-153_th.jpg,
sbw-gallery-154,sbw307,"Bridge below airstrip, looking toward Grizzly Saddle. Photo courtesy Josh Dolezal",,,,,,Wilderness Voices,,Selway-Bitterroot Wilderness (Idaho and Mont.),,,"Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html","Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/",https://selwaybitterrootproject.wordpress.com/2012/08/09/inspiration/; https://i0.wp.com/selwaybitterrootproject.files.wordpress.com/2017/12/josh-2a.jpg; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2012/08/bridge-below-airstrip-toward-grizzly-saddle.jpg,,,Selway-Podcast-ep25,"Copyright: The Selway-Bitteroot Wilderness History Project. In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,Image;StillImage,image/jpeg,,,,,,image,sbw-gallery-154.jpg,https://objects.lib.uidaho.edu/sbw/sbw-gallery-154.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw-gallery-154_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw-gallery-154_th.jpg,
sbw-gallery-155,sbw307,Bridge jumping at Selway Lodge after a ten-day hitch.  Photo courtesy Josh Dolezal,,,,,,Wilderness Voices,,Selway-Bitterroot Wilderness (Idaho and Mont.),,,"Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html","Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/",https://selwaybitterrootproject.wordpress.com/2012/08/09/inspiration/; https://i0.wp.com/selwaybitterrootproject.files.wordpress.com/2017/12/josh-2a.jpg; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2012/08/bridge-jumping-at-selway-lodge-after-ten-day-hitch.jpg,,,Selway-Podcast-ep25,"Copyright: The Selway-Bitteroot Wilderness History Project. In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,Image;StillImage,image/jpeg,,,,,,image,sbw-gallery-155.jpg,https://objects.lib.uidaho.edu/sbw/sbw-gallery-155.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw-gallery-155_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw-gallery-155_th.jpg,
sbw-gallery-156,sbw307,Looking from East Moose toward Grizzly Saddle.  Photo courtesy Josh Dolezal,,,,,,Wilderness Voices,,Selway-Bitterroot Wilderness (Idaho and Mont.),,,"Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html","Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/",https://selwaybitterrootproject.wordpress.com/2012/08/09/inspiration/; https://i0.wp.com/selwaybitterrootproject.files.wordpress.com/2017/12/josh-2a.jpg; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2012/08/from-east-moose-toward-grizzly-saddle.jpg,,,Selway-Podcast-ep25,"Copyright: The Selway-Bitteroot Wilderness History Project. In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,Image;StillImage,image/jpeg,,,,,,image,sbw-gallery-156.jpg,https://objects.lib.uidaho.edu/sbw/sbw-gallery-156.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw-gallery-156_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw-gallery-156_th.jpg,
sbw-gallery-157,sbw307,Looking from Lost Horse toward El Capitan.  Photo courtesy Josh Dolezal,,,,,,Wilderness Voices,,Selway-Bitterroot Wilderness (Idaho and Mont.),,,"Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html","Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/",https://selwaybitterrootproject.wordpress.com/2012/08/09/inspiration/; https://i0.wp.com/selwaybitterrootproject.files.wordpress.com/2017/12/josh-2a.jpg; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2012/08/from-lost-horse-toward-el-capitan.jpg,,,Selway-Podcast-ep25,"Copyright: The Selway-Bitteroot Wilderness History Project. In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,Image;StillImage,image/jpeg,,,,,,image,sbw-gallery-157.jpg,https://objects.lib.uidaho.edu/sbw/sbw-gallery-157.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw-gallery-157_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw-gallery-157_th.jpg,
sbw-gallery-158,sbw307,Josh Dolezal and Andy Hibbs.  Photo courtesy Josh Dolezal,,,,,,Wilderness Voices,,Selway-Bitterroot Wilderness (Idaho and Mont.),,,"Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html","Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/",https://selwaybitterrootproject.wordpress.com/2012/08/09/inspiration/; https://i0.wp.com/selwaybitterrootproject.files.wordpress.com/2017/12/josh-2a.jpg; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2012/08/josh-and-andy-hibbs.jpg,,,Selway-Podcast-ep25,"Copyright: The Selway-Bitteroot Wilderness History Project. In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,Image;StillImage,image/jpeg,,,,,,image,sbw-gallery-158.jpg,https://objects.lib.uidaho.edu/sbw/sbw-gallery-158.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw-gallery-158_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw-gallery-158_th.jpg,
sbw-gallery-159,sbw307,Josh. Photo courtesy Josh Dolezal,,,,,,Wilderness Voices,,Selway-Bitterroot Wilderness (Idaho and Mont.),,,"Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html","Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/",https://selwaybitterrootproject.wordpress.com/2012/08/09/inspiration/; https://i0.wp.com/selwaybitterrootproject.files.wordpress.com/2017/12/josh-2a.jpg; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2012/08/josh1.jpg,,,Selway-Podcast-ep25,"Copyright: The Selway-Bitteroot Wilderness History Project. In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,Image;StillImage,image/jpeg,,,,,,image,sbw-gallery-159.jpg,https://objects.lib.uidaho.edu/sbw/sbw-gallery-159.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw-gallery-159_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw-gallery-159_th.jpg,
sbw-gallery-160,sbw307,Moose at Moose Creek.  Photo courtesy Josh Dolezal,,,,,,Wilderness Voices,,Selway-Bitterroot Wilderness (Idaho and Mont.),,,"Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html","Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/",https://selwaybitterrootproject.wordpress.com/2012/08/09/inspiration/; https://i0.wp.com/selwaybitterrootproject.files.wordpress.com/2017/12/josh-2a.jpg; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2012/08/moose-at-moose-creek.jpg,,,Selway-Podcast-ep25,"Copyright: The Selway-Bitteroot Wilderness History Project. In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,Image;StillImage,image/jpeg,,,,,,image,sbw-gallery-160.jpg,https://objects.lib.uidaho.edu/sbw/sbw-gallery-160.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw-gallery-160_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw-gallery-160_th.jpg,
sbw-gallery-161,sbw307,Mules leaving Parson Springs.  Photo courtesy Josh Dolezal,,,,,,Wilderness Voices,,Selway-Bitterroot Wilderness (Idaho and Mont.),,,"Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html","Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/",https://selwaybitterrootproject.wordpress.com/2012/08/09/inspiration/; https://i0.wp.com/selwaybitterrootproject.files.wordpress.com/2017/12/josh-2a.jpg; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2012/08/mules-leaving-parson-springs.jpg,,,Selway-Podcast-ep25,"Copyright: The Selway-Bitteroot Wilderness History Project. In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,Image;StillImage,image/jpeg,,,,,,image,sbw-gallery-161.jpg,https://objects.lib.uidaho.edu/sbw/sbw-gallery-161.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw-gallery-161_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw-gallery-161_th.jpg,
sbw-gallery-162,sbw307,Thunderstorm and hail coming over ridge at Three Links.  Photo courtesy Josh Dolezal,,,,,,Wilderness Voices,,Selway-Bitterroot Wilderness (Idaho and Mont.),,,"Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html","Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/",https://selwaybitterrootproject.wordpress.com/2012/08/09/inspiration/; https://i0.wp.com/selwaybitterrootproject.files.wordpress.com/2017/12/josh-2a.jpg; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2012/08/thunderstorm-and-hail-coming-over-ridge-at-three-links.jpg,,,Selway-Podcast-ep25,"Copyright: The Selway-Bitteroot Wilderness History Project. In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,Image;StillImage,image/jpeg,,,,,,image,sbw-gallery-162.jpg,https://objects.lib.uidaho.edu/sbw/sbw-gallery-162.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw-gallery-162_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw-gallery-162_th.jpg,
sbw-gallery-163,sbw307,View southeast from Shissler Lookout. Photo courtesy Josh Dolezal,,,,,,Wilderness Voices,,Selway-Bitterroot Wilderness (Idaho and Mont.),,,"Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html","Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/",https://selwaybitterrootproject.wordpress.com/2012/08/09/inspiration/; https://i0.wp.com/selwaybitterrootproject.files.wordpress.com/2017/12/josh-2a.jpg; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2012/08/view-southeast-from-shissler-lookout.jpg,,,Selway-Podcast-ep25,"Copyright: The Selway-Bitteroot Wilderness History Project. In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,Image;StillImage,image/jpeg,,,,,,image,sbw-gallery-163.jpg,https://objects.lib.uidaho.edu/sbw/sbw-gallery-163.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw-gallery-163_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw-gallery-163_th.jpg,
sbw-gallery-164,sbw306,Mary on her gray mare in Missoula,,,,,,Wilderness Voices,,Selway-Bitterroot Wilderness (Idaho and Mont.),,,"Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html","Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/",https://selwaybitterrootproject.wordpress.com/2012/07/31/first-trip-in/; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2012/07/mary-2.jpg; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2012/07/gray-mary-on-her-grey-mare.jpg,,,Selway-Podcast-ep24,"Copyright: The Selway-Bitteroot Wilderness History Project. In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,Image;StillImage,image/jpeg,,,,,,image,sbw-gallery-164.jpg,https://objects.lib.uidaho.edu/sbw/sbw-gallery-164.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw-gallery-164_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw-gallery-164_th.jpg,
sbw-gallery-165,sbw306,"A Winter Day's Work, “Selway” Mary leading a pack string in the Selway-Bitterroot Wilderness in the 1970's.",,,,,,Wilderness Voices,,Selway-Bitterroot Wilderness (Idaho and Mont.),,,"Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html","Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/",https://selwaybitterrootproject.wordpress.com/2012/07/31/first-trip-in/; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2012/07/mary-2.jpg; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2012/07/a-winter-days-work.jpg,,,Selway-Podcast-ep24,"Copyright: The Selway-Bitteroot Wilderness History Project. In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,Image;StillImage,image/jpeg,,,,,,image,sbw-gallery-165.jpg,https://objects.lib.uidaho.edu/sbw/sbw-gallery-165.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw-gallery-165_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw-gallery-165_th.jpg,
sbw-gallery-166,sbw306,Mary Erickson,,,,,,Wilderness Voices,,Selway-Bitterroot Wilderness (Idaho and Mont.),,,"Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html","Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/",https://selwaybitterrootproject.wordpress.com/2012/07/31/first-trip-in/; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2012/07/mary-2.jpg; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2012/07/mary-erickson.jpg,,,Selway-Podcast-ep24,"Copyright: The Selway-Bitteroot Wilderness History Project. In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,Image;StillImage,image/jpeg,,,,,,image,sbw-gallery-166.jpg,https://objects.lib.uidaho.edu/sbw/sbw-gallery-166.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw-gallery-166_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw-gallery-166_th.jpg,
sbw-gallery-167,sbw306,"Mary Erickson in October, 2011",,,,,,Wilderness Voices,,Selway-Bitterroot Wilderness (Idaho and Mont.),,,"Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html","Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/",https://selwaybitterrootproject.wordpress.com/2012/07/31/first-trip-in/; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2012/07/mary-2.jpg; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2012/07/mary-1.jpg,,,Selway-Podcast-ep24,"Copyright: The Selway-Bitteroot Wilderness History Project. In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,Image;StillImage,image/jpeg,,,,,,image,sbw-gallery-167.jpg,https://objects.lib.uidaho.edu/sbw/sbw-gallery-167.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw-gallery-167_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw-gallery-167_th.jpg,
sbw-gallery-168,sbw306,Mary Erickson,,,,,,Wilderness Voices,,Selway-Bitterroot Wilderness (Idaho and Mont.),,,"Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html","Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/",https://selwaybitterrootproject.wordpress.com/2012/07/31/first-trip-in/; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2012/07/mary-2.jpg; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2012/07/mary-2.jpg,,,Selway-Podcast-ep24,"Copyright: The Selway-Bitteroot Wilderness History Project. In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,Image;StillImage,image/jpeg,,,,,,image,sbw-gallery-168.jpg,https://objects.lib.uidaho.edu/sbw/sbw-gallery-168.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw-gallery-168_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw-gallery-168_th.jpg,
sbw-gallery-169,sbw306,Mary shows a necklace made of elk teeth that she made while working in the Selway-Bitterroot.,,,,,,Wilderness Voices,,Selway-Bitterroot Wilderness (Idaho and Mont.),,,"Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html","Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/",https://selwaybitterrootproject.wordpress.com/2012/07/31/first-trip-in/; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2012/07/mary-2.jpg; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2012/07/mary-tooth-necklace2.jpg,,,Selway-Podcast-ep24,"Copyright: The Selway-Bitteroot Wilderness History Project. In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,Image;StillImage,image/jpeg,,,,,,image,sbw-gallery-169.jpg,https://objects.lib.uidaho.edu/sbw/sbw-gallery-169.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw-gallery-169_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw-gallery-169_th.jpg,
sbw-gallery-170,sbw305,Looking south on the Selway River from Elevator Mountain,,,,,,Wilderness Voices,,Selway-Bitterroot Wilderness (Idaho and Mont.),,,"Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html","Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/",https://selwaybitterrootproject.wordpress.com/2012/07/06/wilderness-encounter/; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2012/07/runningcreekranch7.jpg; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2012/07/dscn3284.jpg,,,Selway-Podcast-ep23,"Copyright: The Selway-Bitteroot Wilderness History Project. In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,Image;StillImage,image/jpeg,,,,,,image,sbw-gallery-170.jpg,https://objects.lib.uidaho.edu/sbw/sbw-gallery-170.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw-gallery-170_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw-gallery-170_th.jpg,
